uid,title,summary,type,color,start,end,location,link
schedule-request-3073638-occurrence-7477777,3073638 - Girls Varsity Volleyball vs Niles McKinley High School,3073638 - Girls Varsity Volleyball vs Niles McKinley High School,Athletics - Home,#131cf0,2026-10-08 7:00 PM,2026-10-08 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3073638/occurrences/7477777
schedule-request-3143898-occurrence-7558639,3143898 - Boys Varsity Baseball vs Girard Jr/Sr HS,3143898 - Boys Varsity Baseball vs Girard Jr/Sr HS,Athletics - Home,#131cf0,2026-04-30 5:00 PM,2026-04-30 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3143898/occurrences/7558639
schedule-request-3144103-occurrence-7559345,3144103 - Girls Varsity Cheerleading,3144103 - Girls Varsity Cheerleading,Athletics - Home,#131cf0,2025-10-15 2:45 PM,2025-10-15 4:45 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3144103/occurrences/7559345
schedule-request-3144104-occurrence-7559346,3144104 - Girls Varsity Cheerleading,3144104 - Girls Varsity Cheerleading,Athletics - Home,#131cf0,2025-10-16 2:45 PM,2025-10-16 4:45 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3144104/occurrences/7559346
schedule-request-3144105-occurrence-7559347,3144105 - Girls Varsity Cheerleading,3144105 - Girls Varsity Cheerleading,Athletics - Home,#131cf0,2025-10-22 2:45 PM,2025-10-22 4:45 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3144105/occurrences/7559347
schedule-request-3144625-occurrence-7560438,3144625 - Girls 7th Volleyball vs South Range Middle School,3144625 - Girls 7th Volleyball vs South Range Middle School,Athletics - Home,#131cf0,2026-08-26 5:00 PM,2026-08-26 7:00 PM,"47 College St. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3144625/occurrences/7560438
schedule-request-3144626-occurrence-7560439,3144626 - Girls 8th Volleyball vs South Range Middle School,3144626 - Girls 8th Volleyball vs South Range Middle School,Athletics - Home,#131cf0,2026-08-26 6:00 PM,2026-08-26 8:00 PM,"47 College St. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3144626/occurrences/7560439
schedule-request-3144627-occurrence-7560440,3144627 - Girls 7th Volleyball vs Girard Jr/Sr HS,3144627 - Girls 7th Volleyball vs Girard Jr/Sr HS,Athletics - Home,#131cf0,2026-08-31 5:00 PM,2026-08-31 7:00 PM,"47 College St. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3144627/occurrences/7560440
schedule-request-3144628-occurrence-7560441,3144628 - Girls 8th Volleyball vs Girard Jr/Sr HS,3144628 - Girls 8th Volleyball vs Girard Jr/Sr HS,Athletics - Home,#131cf0,2026-08-31 6:00 PM,2026-08-31 8:00 PM,"47 College St. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3144628/occurrences/7560441
schedule-request-3144631-occurrence-7560444,3144631 - Girls 7th Volleyball vs Struthers MS,3144631 - Girls 7th Volleyball vs Struthers MS,Athletics - Home,#131cf0,2026-09-07 5:00 PM,2026-09-07 7:00 PM,"47 College St. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3144631/occurrences/7560444
schedule-request-3144632-occurrence-7560445,3144632 - Girls 8th Volleyball vs Struthers MS,3144632 - Girls 8th Volleyball vs Struthers MS,Athletics - Home,#131cf0,2026-09-07 6:00 PM,2026-09-07 8:00 PM,"47 College St. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3144632/occurrences/7560445
schedule-request-3144635-occurrence-7560448,3144635 - Girls 7th Volleyball vs Lakeview Middle School-Cortland,3144635 - Girls 7th Volleyball vs Lakeview Middle School-Cortland,Athletics - Home,#131cf0,2026-09-16 5:00 PM,2026-09-16 7:00 PM,"47 College St. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3144635/occurrences/7560448
schedule-request-3144636-occurrence-7560449,3144636 - Girls 8th Volleyball vs Lakeview Middle School-Cortland,3144636 - Girls 8th Volleyball vs Lakeview Middle School-Cortland,Athletics - Home,#131cf0,2026-09-16 6:00 PM,2026-09-16 8:00 PM,"47 College St. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3144636/occurrences/7560449
schedule-request-3144641-occurrence-7560454,3144641 - Girls 7th Volleyball vs Hubbard MS,3144641 - Girls 7th Volleyball vs Hubbard MS,Athletics - Home,#131cf0,2026-09-28 5:00 PM,2026-09-28 7:00 PM,"47 College St. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3144641/occurrences/7560454
schedule-request-3144642-occurrence-7560455,3144642 - Girls 8th Volleyball vs Hubbard MS,3144642 - Girls 8th Volleyball vs Hubbard MS,Athletics - Home,#131cf0,2026-09-28 6:00 PM,2026-09-28 8:00 PM,"47 College St. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3144642/occurrences/7560455
schedule-request-3151006-occurrence-7567835,3151006 - Girls 7th Volleyball vs Niles Middle School,3151006 - Girls 7th Volleyball vs Niles Middle School,Athletics - Home,#131cf0,2026-10-07 5:00 PM,2026-10-07 7:00 PM,"47 College St. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3151006/occurrences/7567835
schedule-request-3151007-occurrence-7567836,3151007 - Girls 8th Volleyball vs Niles Middle School,3151007 - Girls 8th Volleyball vs Niles Middle School,Athletics - Home,#131cf0,2026-10-07 6:00 PM,2026-10-07 8:00 PM,"47 College St. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3151007/occurrences/7567836
schedule-request-3182085-occurrence-7610633,3182085 - Girls Junior Varsity Volleyball vs Boardman High School,3182085 - Girls Junior Varsity Volleyball vs Boardman High School,Athletics - Home,#131cf0,2026-09-08 5:30 PM,2026-09-08 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3182085/occurrences/7610633
schedule-request-3182086-occurrence-7610634,3182086 - Girls Varsity Volleyball vs Boardman High School,3182086 - Girls Varsity Volleyball vs Boardman High School,Athletics - Home,#131cf0,2026-09-08 7:00 PM,2026-09-08 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3182086/occurrences/7610634
schedule-request-3184843-occurrence-7614105,3184843 - Girls Junior Varsity Volleyball vs Canfield High School,3184843 - Girls Junior Varsity Volleyball vs Canfield High School,Athletics - Home,#131cf0,2026-09-21 5:30 PM,2026-09-21 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3184843/occurrences/7614105
schedule-request-3184844-occurrence-7614106,3184844 - Girls Varsity Volleyball vs Canfield High School,3184844 - Girls Varsity Volleyball vs Canfield High School,Athletics - Home,#131cf0,2026-09-21 7:00 PM,2026-09-21 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3184844/occurrences/7614106
schedule-request-3184900-occurrence-7614265,3184900 - Boys Varsity Soccer vs South Range High School,3184900 - Boys Varsity Soccer vs South Range High School,Athletics - Home,#131cf0,2026-09-10 5:00 PM,2026-09-10 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3184900/occurrences/7614265
schedule-request-3184902-occurrence-7614267,3184902 - Boys Varsity Soccer vs Hubbard High School,3184902 - Boys Varsity Soccer vs Hubbard High School,Athletics - Home,#131cf0,2026-09-17 7:00 PM,2026-09-17 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3184902/occurrences/7614267
schedule-request-3184903-occurrence-7614268,3184903 - Boys Varsity Soccer vs Niles McKinley High School,3184903 - Boys Varsity Soccer vs Niles McKinley High School,Athletics - Home,#131cf0,2026-09-21 7:00 PM,2026-09-21 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3184903/occurrences/7614268
schedule-request-3184904-occurrence-7614269,3184904 - Boys Varsity Soccer vs Lakeview High School,3184904 - Boys Varsity Soccer vs Lakeview High School,Athletics - Home,#131cf0,2026-09-28 7:00 PM,2026-09-28 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3184904/occurrences/7614269
schedule-request-3184906-occurrence-7614271,3184906 - Boys Varsity Soccer vs Girard Jr/Sr HS (Senior Night),3184906 - Boys Varsity Soccer vs Girard Jr/Sr HS (Senior Night),Athletics - Home,#131cf0,2026-10-07 7:00 PM,2026-10-07 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3184906/occurrences/7614271
schedule-request-3185704-occurrence-7615251,3185704 - Girls Varsity Soccer vs Struthers High School,3185704 - Girls Varsity Soccer vs Struthers High School,Athletics - Home,#131cf0,2026-08-27 7:00 PM,2026-08-27 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3185704/occurrences/7615251
schedule-request-3185706-occurrence-7615253,3185706 - Girls Varsity Soccer vs South Range High School,3185706 - Girls Varsity Soccer vs South Range High School,Athletics - Home,#131cf0,2026-09-10 7:00 PM,2026-09-10 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3185706/occurrences/7615253
schedule-request-3185708-occurrence-7615255,3185708 - Girls Varsity Soccer vs Hubbard High School,3185708 - Girls Varsity Soccer vs Hubbard High School,Athletics - Home,#131cf0,2026-09-17 5:00 PM,2026-09-17 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3185708/occurrences/7615255
schedule-request-3185709-occurrence-7615256,3185709 - Girls Varsity Soccer vs Niles McKinley High School,3185709 - Girls Varsity Soccer vs Niles McKinley High School,Athletics - Home,#131cf0,2026-09-21 5:00 PM,2026-09-21 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3185709/occurrences/7615256
schedule-request-3185711-occurrence-7615258,3185711 - Girls Varsity Soccer vs Lakeview High School,3185711 - Girls Varsity Soccer vs Lakeview High School,Athletics - Home,#131cf0,2026-09-28 5:00 PM,2026-09-28 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3185711/occurrences/7615258
schedule-request-3185713-occurrence-7615260,3185713 - Girls Varsity Soccer vs Girard Jr/Sr HS,3185713 - Girls Varsity Soccer vs Girard Jr/Sr HS,Athletics - Home,#131cf0,2026-10-07 5:00 PM,2026-10-07 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3185713/occurrences/7615260
schedule-request-3190098-occurrence-7621919,3190098 - Girls Varsity Golf vs OPEN ( Senior Night),3190098 - Girls Varsity Golf vs OPEN ( Senior Night),Athletics - Home,#131cf0,2025-09-23 4:30 PM,2025-09-23 6:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3190098/occurrences/7621919
schedule-request-3194421-occurrence-7627690,3194421 - Girls Junior Varsity Volleyball vs Campbell Memorial High School,3194421 - Girls Junior Varsity Volleyball vs Campbell Memorial High School,Athletics - Home,#131cf0,2026-08-24 5:30 PM,2026-08-24 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3194421/occurrences/7627690
schedule-request-3194422-occurrence-7627691,3194422 - Girls Varsity Volleyball vs Campbell Memorial High School,3194422 - Girls Varsity Volleyball vs Campbell Memorial High School,Athletics - Home,#131cf0,2026-08-24 7:00 PM,2026-08-24 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3194422/occurrences/7627691
schedule-request-3194874-occurrence-7630180,3194874 - Girls Varsity Soccer vs St. Vincent-St. Mary H.S.,3194874 - Girls Varsity Soccer vs St. Vincent-St. Mary H.S.,Athletics - Home,#131cf0,2026-10-01 7:00 PM,2026-10-01 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3194874/occurrences/7630180
schedule-request-3194921-occurrence-7630258,3194921 - Boys Varsity Soccer vs Champion High School,3194921 - Boys Varsity Soccer vs Champion High School,Athletics - Home,#131cf0,2026-10-01 5:00 PM,2026-10-01 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3194921/occurrences/7630258
schedule-request-3198037-occurrence-7634697,3198037 - Girls Varsity Soccer vs Canfield High School,3198037 - Girls Varsity Soccer vs Canfield High School,Athletics - Home,#131cf0,2026-09-02 7:00 PM,2026-09-02 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3198037/occurrences/7634697
schedule-request-3198040-occurrence-7634700,3198040 - Boys 7th Football vs Canfield Village Middle School,3198040 - Boys 7th Football vs Canfield Village Middle School,Athletics - Home,#131cf0,2026-09-09 4:30 PM,2026-09-09 6:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3198040/occurrences/7634700
schedule-request-3198041-occurrence-7634701,3198041 - Boys 8th Football vs Canfield Village Middle School,3198041 - Boys 8th Football vs Canfield Village Middle School,Athletics - Home,#131cf0,2026-09-09 6:00 PM,2026-09-09 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3198041/occurrences/7634701
schedule-request-3198042-occurrence-7634702,3198042 - Boys Freshman Football vs Canfield High School,3198042 - Boys Freshman Football vs Canfield High School,Athletics - Home,#131cf0,2026-09-09 7:30 PM,2026-09-09 9:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3198042/occurrences/7634702
schedule-request-3198072-occurrence-7634767,3198072 - Boys 8th Football vs Lakeview Middle School-Cortland,3198072 - Boys 8th Football vs Lakeview Middle School-Cortland,Athletics - Home,#131cf0,2026-08-26 6:00 PM,2026-08-26 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3198072/occurrences/7634767
schedule-request-3198073-occurrence-7634768,3198073 - Boys Junior Varsity Football vs Struthers High School,3198073 - Boys Junior Varsity Football vs Struthers High School,Athletics - Home,#131cf0,2026-09-05 10:00 AM,2026-09-05 12:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3198073/occurrences/7634768
schedule-request-3198074-occurrence-7634769,3198074 - Boys Junior Varsity Football vs Canfield High School,3198074 - Boys Junior Varsity Football vs Canfield High School,Athletics - Home,#131cf0,2026-09-12 10:00 AM,2026-09-12 12:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3198074/occurrences/7634769
schedule-request-3198076-occurrence-7634771,3198076 - Boys Junior Varsity Football vs South Range High School,3198076 - Boys Junior Varsity Football vs South Range High School,Athletics - Home,#131cf0,2026-09-26 10:00 AM,2026-09-26 12:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3198076/occurrences/7634771
schedule-request-3198079-occurrence-7634774,3198079 - Boys Junior Varsity Football vs Lakeview High School,3198079 - Boys Junior Varsity Football vs Lakeview High School,Athletics - Home,#131cf0,2026-10-17 10:00 AM,2026-10-17 12:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3198079/occurrences/7634774
schedule-request-3198117-occurrence-7634844,3198117 - Boys 7th Football vs Struthers MS,3198117 - Boys 7th Football vs Struthers MS,Athletics - Home,#131cf0,2026-09-03 4:30 PM,2026-09-03 6:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3198117/occurrences/7634844
schedule-request-3198118-occurrence-7634845,3198118 - Boys 8th Football vs Struthers MS,3198118 - Boys 8th Football vs Struthers MS,Athletics - Home,#131cf0,2026-09-03 6:00 PM,2026-09-03 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3198118/occurrences/7634845
schedule-request-3198119-occurrence-7634846,3198119 - Boys Freshman Football vs Struthers High School,3198119 - Boys Freshman Football vs Struthers High School,Athletics - Home,#131cf0,2026-09-03 7:30 PM,2026-09-03 9:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3198119/occurrences/7634846
schedule-request-3204978-occurrence-7643686,3204978 - Girls Varsity Soccer vs Girard Jr/Sr HS (District Semi-Finals),3204978 - Girls Varsity Soccer vs Girard Jr/Sr HS (District Semi-Finals),Athletics - Home,#131cf0,2025-10-21 7:00 PM,2025-10-21 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3204978/occurrences/7643686
schedule-request-3204979-occurrence-7643687,3204979 - Boys Varsity Soccer vs Hubbard High School (District Semi Finals ),3204979 - Boys Varsity Soccer vs Hubbard High School (District Semi Finals ),Athletics - Home,#131cf0,2025-10-23 7:00 PM,2025-10-23 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3204979/occurrences/7643687
schedule-request-3204982-occurrence-7643690,3204982 - Boys Junior Varsity Soccer vs Salem Jr/Sr High School,3204982 - Boys Junior Varsity Soccer vs Salem Jr/Sr High School,Athletics - Home,#131cf0,2026-09-24 5:00 PM,2026-09-24 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3204982/occurrences/7643690
schedule-request-3204983-occurrence-7643691,3204983 - Boys Varsity Soccer vs Salem Jr/Sr High School,3204983 - Boys Varsity Soccer vs Salem Jr/Sr High School,Athletics - Home,#131cf0,2026-09-24 7:00 PM,2026-09-24 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3204983/occurrences/7643691
schedule-request-3204984-occurrence-7643692,3204984 - Girls Varsity Soccer vs Boardman High School,3204984 - Girls Varsity Soccer vs Boardman High School,Athletics - Home,#131cf0,2026-10-03 12:00 PM,2026-10-03 2:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3204984/occurrences/7643692
schedule-request-3205097-occurrence-7643911,3205097 - Boys 7th Football vs South Range Middle School,3205097 - Boys 7th Football vs South Range Middle School,Athletics - Home,#131cf0,2026-09-23 4:30 PM,2026-09-23 6:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3205097/occurrences/7643911
schedule-request-3205098-occurrence-7643912,3205098 - Boys 8th Football vs South Range Middle School,3205098 - Boys 8th Football vs South Range Middle School,Athletics - Home,#131cf0,2026-09-23 6:00 PM,2026-09-23 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3205098/occurrences/7643912
schedule-request-3205099-occurrence-7643913,3205099 - Boys Freshman Football vs South Range High School,3205099 - Boys Freshman Football vs South Range High School,Athletics - Home,#131cf0,2026-09-23 7:30 PM,2026-09-23 9:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3205099/occurrences/7643913
schedule-request-3205239-occurrence-7644147,3205239 - Girls 7th Volleyball vs Glenwood Middle School-Youngstown,3205239 - Girls 7th Volleyball vs Glenwood Middle School-Youngstown,Athletics - Home,#131cf0,2026-09-30 5:00 PM,2026-09-30 7:00 PM,"47 College St. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3205239/occurrences/7644147
schedule-request-3205241-occurrence-7644149,3205241 - Girls 8th Volleyball vs Glenwood Middle School-Youngstown,3205241 - Girls 8th Volleyball vs Glenwood Middle School-Youngstown,Athletics - Home,#131cf0,2026-09-30 6:00 PM,2026-09-30 8:00 PM,"47 College St. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3205241/occurrences/7644149
schedule-request-3206083-occurrence-7645155,3206083 - Girls Junior Varsity Volleyball vs Springfield Local High School,3206083 - Girls Junior Varsity Volleyball vs Springfield Local High School,Athletics - Home,#131cf0,2026-10-05 5:30 PM,2026-10-05 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3206083/occurrences/7645155
schedule-request-3206084-occurrence-7645156,3206084 - Girls Varsity Volleyball vs Springfield Local High School,3206084 - Girls Varsity Volleyball vs Springfield Local High School,Athletics - Home,#131cf0,2026-10-05 7:00 PM,2026-10-05 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3206084/occurrences/7645156
schedule-request-3206285-occurrence-7645522,3206285 - Boys/Girls Varsity Swimming vs Ursuline High School (Dive Senior Night),3206285 - Boys/Girls Varsity Swimming vs Ursuline High School (Dive Senior Night),Athletics - Home,#131cf0,2025-12-17 5:00 PM,2025-12-17 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3206285/occurrences/7645522
schedule-request-3206287-occurrence-7645524,3206287 - Boys/Girls Varsity Swimming vs Howland High School,3206287 - Boys/Girls Varsity Swimming vs Howland High School,Athletics - Home,#131cf0,2025-12-22 5:00 PM,2025-12-22 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3206287/occurrences/7645524
schedule-request-3213610-occurrence-7669148,3213610 - POSTPONED: Girls Varsity Softball vs Niles McKinley High School,3213610 - POSTPONED: Girls Varsity Softball vs Niles McKinley High School,Athletics - Home,#131cf0,2026-03-23 5:00 PM,2026-03-23 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3213610/occurrences/7669148
schedule-request-3213611-occurrence-7669149,3213611 - POSTPONED: Girls Varsity Softball vs South Range High School,3213611 - POSTPONED: Girls Varsity Softball vs South Range High School,Athletics - Home,#131cf0,2026-03-24 5:00 PM,2026-03-24 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3213611/occurrences/7669149
schedule-request-3213612-occurrence-7669150,3213612 - POSTPONED: Girls Varsity Softball vs United Local High School,3213612 - POSTPONED: Girls Varsity Softball vs United Local High School,Athletics - Home,#131cf0,2026-03-27 5:15 PM,2026-03-27 7:15 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3213612/occurrences/7669150
schedule-request-3213619-occurrence-7669157,3213619 - Girls Varsity Softball vs Hubbard High School,3213619 - Girls Varsity Softball vs Hubbard High School,Athletics - Home,#131cf0,2026-04-06 5:00 PM,2026-04-06 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3213619/occurrences/7669157
schedule-request-3213625-occurrence-7669163,3213625 - Girls Varsity Softball vs Lakeview High School,3213625 - Girls Varsity Softball vs Lakeview High School,Athletics - Home,#131cf0,2026-04-15 5:00 PM,2026-04-15 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3213625/occurrences/7669163
schedule-request-3213627-occurrence-7669165,3213627 - Girls Varsity Softball vs Springfield Local High School,3213627 - Girls Varsity Softball vs Springfield Local High School,Athletics - Home,#131cf0,2026-04-18 11:00 AM,2026-04-18 1:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3213627/occurrences/7669165
schedule-request-3213630-occurrence-7669168,3213630 - Girls Varsity Softball vs Canfield High School,3213630 - Girls Varsity Softball vs Canfield High School,Athletics - Home,#131cf0,2026-04-23 5:00 PM,2026-04-23 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3213630/occurrences/7669168
schedule-request-3213634-occurrence-7669172,3213634 - Girls Varsity Softball vs Girard Jr/Sr HS,3213634 - Girls Varsity Softball vs Girard Jr/Sr HS,Athletics - Home,#131cf0,2026-04-27 5:00 PM,2026-04-27 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3213634/occurrences/7669172
schedule-request-3213637-occurrence-7669175,3213637 - POSTPONED: Girls Varsity Softball vs Struthers High School (Senior Night),3213637 - POSTPONED: Girls Varsity Softball vs Struthers High School (Senior Night),Athletics - Home,#131cf0,2026-05-05 5:00 PM,2026-05-05 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3213637/occurrences/7669175
schedule-request-3213638-occurrence-7669176,3213638 - Girls Varsity Softball vs McDonald High School,3213638 - Girls Varsity Softball vs McDonald High School,Athletics - Home,#131cf0,2026-05-07 5:00 PM,2026-05-07 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3213638/occurrences/7669176
schedule-request-3214099-occurrence-7671523,3214099 - Girls 7th Volleyball vs Lakeview Middle School-Cortland,3214099 - Girls 7th Volleyball vs Lakeview Middle School-Cortland,Athletics - Home,#131cf0,2025-10-06 5:00 PM,2025-10-06 7:00 PM,"47 College St. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3214099/occurrences/7671523
schedule-request-3214100-occurrence-7671524,3214100 - Girls 8th Volleyball vs Girard Jr/Sr HS,3214100 - Girls 8th Volleyball vs Girard Jr/Sr HS,Athletics - Home,#131cf0,2025-10-06 6:00 PM,2025-10-06 8:00 PM,"47 College St. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3214100/occurrences/7671524
schedule-request-3214615-occurrence-7673860,3214615 - Boys Varsity Wrestling (Scrimmage),3214615 - Boys Varsity Wrestling (Scrimmage),Athletics - Home,#131cf0,2025-11-29 9:00 AM,2025-11-29 11:00 AM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3214615/occurrences/7673860
schedule-request-3214616-occurrence-7673861,3214616 - Boys Varsity Wrestling vs Lakeview High School (Poland Dog Duals ),3214616 - Boys Varsity Wrestling vs Lakeview High School (Poland Dog Duals ),Athletics - Home,#131cf0,2025-12-06 10:00 AM,2025-12-06 12:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3214616/occurrences/7673861
schedule-request-3214617-occurrence-7673862,3214617 - Boys Varsity Wrestling vs Brookfield HS,3214617 - Boys Varsity Wrestling vs Brookfield HS,Athletics - Home,#131cf0,2025-12-18 6:00 PM,2025-12-18 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3214617/occurrences/7673862
schedule-request-3214621-occurrence-7673866,3214621 - Boys Varsity Wrestling vs Salem Jr/Sr High School,3214621 - Boys Varsity Wrestling vs Salem Jr/Sr High School,Athletics - Home,#131cf0,2026-01-14 7:00 PM,2026-01-14 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3214621/occurrences/7673866
